tempo,key,mode,loudness,time_signature,duration_ms,danceability,acousticness,speechiness,liveness,energy,instrumentalness,valence
102.98,4.0,0.0,-4.874,4.0,216200.0,0.704,0.000315,0.0425,0.216,0.81,0.0,0.726
131.99,1.0,1.0,-4.588,4.0,183014.0,0.72,0.0411,0.0362,0.0606,0.819,0.0,0.898
116.992,9.0,0.0,-5.529,4.0,184613.0,0.733,0.0635,0.0427,0.105,0.69,1.18e-06,0.31
119.966,0.0,0.0,-4.673,4.0,155589.0,0.912,0.121,0.0455,0.101,0.774,0.0127,0.632
83.903,6.0,0.0,-7.23,4.0,239836.0,0.511,0.349,0.2,0.34,0.566,0.0,0.218
155.034,8.0,1.0,-7.205,4.0,174907.0,0.79,0.0103,0.0951,0.209,0.754,0.0,0.678
159.969,8.0,0.0,-7.574,4.0,182907.0,0.801,0.0777,0.255,0.145,0.601,3.23e-05,0.74
100.007,1.0,1.0,-6.647,4.0,99283.0,0.9,0.115,0.257,0.0937,0.509,1.67e-06,0.765
145.038,10.0,1.0,-5.804,4.0,231267.0,0.68,0.331,0.04,0.135,0.578,0.0,0.341
83.062,7.0,1.0,-4.222,4.0,134760.0,0.784,0.141,0.172,0.766,0.806,0.0,0.516
160.019,5.0,0.0,-4.662,4.0,232720.0,0.647,0.219,0.183,0.0908,0.822,0.0,0.962
102.977,6.0,0.0,-3.787,4.0,203064.0,0.702,0.00883,0.0601,0.0674,0.825,0.0,0.915
113.03,0.0,1.0,-5.715,4.0,236002.0,0.666,0.0123,0.0751,0.191,0.83,0.0,0.702
108.965,10.0,0.0,-6.305,4.0,191938.0,0.836,0.0974,0.0653,0.335,0.743,0.0,0.723
131.443,10.0,1.0,-5.11,4.0,163026.0,0.768,0.352,0.0401,0.15,0.714,0.0,0.842
97.012,1.0,0.0,-4.44,4.0,216773.0,0.673,0.185,0.0431,0.0826,0.886,0.0,0.795
126.05,3.0,1.0,-4.269,4.0,205933.0,0.56,0.0239,0.14,0.371,0.872,6.98e-06,0.682
139.994,0.0,1.0,-5.927,4.0,148486.0,0.704,0.0826,0.0475,0.0546,0.797,0.000745,0.825
173.93,6.0,0.0,-5.338,4.0,167303.0,0.52,0.342,0.0557,0.311,0.731,0.00101,0.662
144.905,10.0,1.0,-4.865,4.0,230192.0,0.621,0.332,0.0367,0.104,0.82,0.0,0.452
110.054,0.0,0.0,-5.077,4.0,160657.0,0.717,0.0018,0.0337,0.0921,0.671,2.54e-06,0.699
123.903,0.0,1.0,-4.753,4.0,145161.0,0.669,0.152,0.043,0.308,0.687,1.6e-05,0.386
102.002,9.0,0.0,-4.729,4.0,251173.0,0.717,0.383,0.0568,0.398,0.73,0.0,0.792
120.019,2.0,1.0,-4.655,4.0,179000.0,0.743,0.25,0.029,0.0912,0.835,0.0,0.955
89.976,6.0,0.0,-5.608,4.0,211667.0,0.628,0.0472,0.105,0.0907,0.698,0.00143,0.732
106.97,1.0,1.0,-4.282,4.0,225983.0,0.818,0.034,0.0797,0.153,0.803,0.0,0.632
133.01,2.0,1.0,-2.653,4.0,170977.0,0.95,0.0645,0.241,0.309,0.891,1.77e-05,0.912
119.002,4.0,0.0,-5.446,4.0,219147.0,0.774,0.152,0.0517,0.0371,0.753,0.0,0.896
114.044,6.0,0.0,-4.41,4.0,199054.0,0.746,0.0112,0.0993,0.0936,0.765,0.0,0.737
119.987,2.0,1.0,-7.548,4.0,206167.0,0.699,0.0317,0.0487,0.285,0.529,3.59e-05,0.121
134.052,9.0,1.0,-3.726,4.0,187920.0,0.807,0.0573,0.0503,0.124,0.887,2.87e-06,0.961
116.044,0.0,1.0,-4.282,4.0,221947.0,0.562,0.046,0.0475,0.112,0.939,0.0,0.684
180.114,3.0,1.0,-6.797,4.0,228347.0,0.512,0.0275,0.0439,0.118,0.662,0.0,0.472
139.863,4.0,0.0,-5.257,4.0,208907.0,0.448,0.21,0.0557,0.131,0.838,0.000131,0.254
101.966,1.0,0.0,-6.072,4.0,157647.0,0.81,0.303,0.0487,0.131,0.636,0.0,0.687
150.96,11.0,1.0,-9.331,4.0,242947.0,0.703,0.559,0.0417,0.0973,0.444,0.0,0.712
95.39,0.0,1.0,-4.209,4.0,174000.0,0.548,0.122,0.0465,0.335,0.816,0.0,0.557
100.964,5.0,1.0,-6.009,4.0,192841.0,0.733,0.121,0.0751,0.121,0.67,0.0,0.472
113.998,8.0,1.0,-4.312,4.0,154731.0,0.729,0.156,0.0462,0.336,0.836,3.27e-05,0.288
125.952,0.0,1.0,-4.221,4.0,165753.0,0.687,0.0112,0.0778,0.248,0.818,0.0,0.886
140.069,5.0,1.0,-4.621,4.0,163855.0,0.697,0.137,0.034,0.28,0.875,0.0,0.774
171.96,3.0,1.0,-5.952,4.0,185098.0,0.526,0.0587,0.0358,0.333,0.818,0.0,0.896
101.058,2.0,1.0,-4.898,4.0,154487.0,0.881,0.619,0.0324,0.0901,0.592,1.32e-05,0.719
119.958,6.0,1.0,-4.44,4.0,168568.0,0.778,0.223,0.0368,0.126,0.759,0.00102,0.93
94.996,8.0,1.0,-6.377,4.0,206071.0,0.756,0.182,0.0401,0.333,0.697,0.0,0.956
123.935,2.0,1.0,-4.197,4.0,191467.0,0.691,0.487,0.0623,0.134,0.823,0.0,0.87
120.076,1.0,1.0,-7.055,4.0,235493.0,0.748,0.0591,0.0334,0.0863,0.788,0.0,0.884
118.016,4.0,1.0,-6.237,4.0,180566.0,0.782,0.166,0.0309,0.16,0.685,1.18e-05,0.603
97.834,10.0,1.0,-6.248,4.0,172653.0,0.6,0.0723,0.053,0.166,0.62,0.0,0.651
150.076,0.0,0.0,-8.52,4.0,171375.0,0.767,0.234,0.0803,0.269,0.481,0.0,0.761
121.985,0.0,0.0,-4.759,4.0,195547.0,0.792,0.0927,0.0393,0.226,0.717,3.59e-05,0.466
175.015,5.0,1.0,-3.945,4.0,223053.0,0.636,0.0294,0.182,0.272,0.831,3.85e-06,0.668
129.001,7.0,0.0,-4.065,4.0,227840.0,0.837,0.103,0.0793,0.233,0.515,0.0,0.769
115.087,7.0,1.0,-5.593,4.0,169043.0,0.853,0.114,0.0706,0.134,0.647,0.0,0.692
124.99,4.0,1.0,-2.494,4.0,199987.0,0.726,0.009,0.0737,0.0596,0.787,0.0,0.888
112.96,3.0,1.0,-5.835,4.0,218013.0,0.56,0.00847,0.0439,0.161,0.936,0.0,0.371
129.972,9.0,1.0,-6.219,4.0,211148.0,0.373,0.00247,0.0449,0.0806,0.747,0.00734,0.465
134.002,11.0,0.0,-4.808,4.0,211560.0,0.714,0.127,0.0504,0.359,0.8,0.0,0.589
123.941,11.0,0.0,-4.521,4.0,183290.0,0.794,0.0125,0.0842,0.0952,0.793,0.0,0.677
123.005,10.0,1.0,-4.756,4.0,138557.0,0.813,0.138,0.163,0.0845,0.853,0.0,0.732
98.023,7.0,0.0,-3.923,4.0,201122.0,0.694,0.132,0.046,0.211,0.712,0.0,0.799
110.015,4.0,1.0,-4.813,4.0,231173.0,0.743,0.0188,0.0414,0.287,0.752,0.0,0.545
103.952,8.0,1.0,-7.159,4.0,228267.0,0.693,0.0151,0.0324,0.101,0.678,5.71e-06,0.404
123.014,4.0,1.0,-7.304,4.0,191220.0,0.672,0.34,0.0379,0.155,0.676,5.02e-06,0.381
119.858,11.0,0.0,-5.862,4.0,164010.0,0.659,0.27,0.0649,0.187,0.617,0.0,0.187
122.968,10.0,0.0,-7.332,4.0,158537.0,0.73,0.0401,0.0434,0.129,0.699,2.94e-06,0.624
163.983,7.0,1.0,-2.433,4.0,216600.0,0.56,0.000722,0.102,0.209,0.959,0.000221,0.669
149.937,0.0,1.0,-4.417,4.0,204000.0,0.487,6.79e-05,0.0482,0.358,0.9,0.0,0.484
96.021,10.0,0.0,-4.667,4.0,202067.0,0.652,0.00112,0.042,0.0886,0.698,0.000115,0.47
93.043,2.0,1.0,-3.835,4.0,200947.0,0.715,0.00351,0.0509,0.107,0.872,3.84e-05,0.748
94.488,5.0,1.0,-6.131,4.0,155336.0,0.599,0.0135,0.0327,0.165,0.939,0.0734,0.703
130.009,1.0,0.0,-6.075,4.0,225373.0,0.762,0.15,0.0687,0.256,0.661,0.0,0.769
96.051,1.0,1.0,-5.339,4.0,164640.0,0.769,0.66,0.0385,0.0914,0.479,0.0,0.803
127.787,5.0,1.0,-8.268,4.0,200720.0,0.714,0.0883,0.0276,0.108,0.451,0.0,0.406
128.038,1.0,1.0,-3.804,4.0,199080.0,0.578,0.00701,0.0619,0.257,0.866,0.0,0.619
193.438,1.0,1.0,-5.293,4.0,192587.0,0.426,0.0383,0.296,0.192,0.584,0.0,0.272
120.021,7.0,1.0,-6.548,4.0,193400.0,0.783,0.0114,0.0408,0.108,0.58,2.28e-06,0.66
99.048,10.0,1.0,-5.483,4.0,227395.0,0.713,0.0377,0.027,0.154,0.676,0.0,0.721
129.983,11.0,1.0,-4.106,4.0,204200.0,0.589,0.03,0.0972,0.147,0.966,0.0,0.802
119.528,10.0,1.0,-9.655,4.0,292613.0,0.749,0.02,0.0403,0.159,0.491,0.00899,0.536
123.95,0.0,0.0,-6.408,4.0,160645.0,0.587,0.0101,0.0876,0.221,0.711,0.00621,0.303
81.897,0.0,1.0,-4.884,4.0,217307.0,0.627,0.563,0.236,0.0962,0.703,0.0,0.64
160.078,7.0,1.0,-5.384,4.0,219200.0,0.647,0.0647,0.165,0.334,0.8,0.0,0.942
111.986,11.0,0.0,-3.191,4.0,160982.0,0.767,0.0368,0.084,0.0682,0.758,0.0,0.844
85.984,7.0,1.0,-5.911,4.0,193147.0,0.628,0.00957,0.0916,0.121,0.676,2.65e-05,0.75
120.97,11.0,1.0,-6.735,4.0,227833.0,0.799,0.162,0.0377,0.193,0.586,2.03e-06,0.549
125.956,9.0,0.0,-4.239,4.0,147143.0,0.69,0.152,0.072,0.427,0.829,3.63e-06,0.52
127.975,1.0,1.0,-5.02,4.0,243533.0,0.767,0.0113,0.042,0.104,0.682,0.00016,0.833
126.023,3.0,0.0,-3.797,4.0,230733.0,0.652,0.00125,0.0409,0.667,0.812,3.01e-05,0.72
124.071,8.0,1.0,-5.039,4.0,227893.0,0.638,0.141,0.049,0.113,0.832,0.0,0.648
118.491,1.0,1.0,-2.986,4.0,200107.0,0.652,0.0227,0.0465,0.0789,0.877,0.0,0.486
126.028,1.0,0.0,-5.385,4.0,150476.0,0.714,0.0074,0.0998,0.383,0.874,0.000196,0.581
118.818,1.0,1.0,-8.824,4.0,291293.0,0.709,0.207,0.0453,0.0888,0.824,0.000307,0.867
169.928,1.0,1.0,-5.484,4.0,141806.0,0.591,0.0383,0.0483,0.103,0.764,0.0,0.478
128.04,7.0,0.0,-3.673,4.0,175238.0,0.561,0.00383,0.0343,0.371,0.965,7.07e-06,0.304
120.347,7.0,1.0,-4.871,4.0,158710.0,0.508,0.0725,0.087,0.0422,0.874,1.19e-05,0.432
129.014,3.0,1.0,-3.209,4.0,252880.0,0.669,0.192,0.161,0.295,0.939,0.0,0.53
119.968,2.0,1.0,-4.158,4.0,222000.0,0.699,0.386,0.0728,0.351,0.894,0.0,0.633
95.01,8.0,1.0,-5.599,4.0,244960.0,0.748,0.414,0.0338,0.111,0.524,0.0,0.661
117.985,6.0,0.0,-6.835,4.0,152611.0,0.804,0.0823,0.0392,0.121,0.648,1.51e-06,0.812
119.975,4.0,1.0,-3.724,4.0,202613.0,0.751,0.00379,0.0859,0.036,0.783,0.0,0.816
124.019,4.0,1.0,-4.437,4.0,183992.0,0.67,0.0134,0.0501,0.332,0.848,9.85e-06,0.373
120.028,2.0,0.0,-2.718,4.0,199693.0,0.755,0.0991,0.142,0.289,0.837,0.0,0.714
144.033,1.0,1.0,-4.993,4.0,224840.0,0.773,0.0422,0.0381,0.305,0.758,0.0,0.925
102.071,1.0,1.0,-4.689,4.0,175427.0,0.72,0.0384,0.124,0.157,0.791,0.0,0.756
100.031,6.0,0.0,-6.877,4.0,189000.0,0.677,0.107,0.0564,0.308,0.772,1.27e-05,0.844
128.044,11.0,0.0,-4.459,4.0,201493.0,0.722,0.0117,0.0475,0.315,0.761,0.0,0.624
126.039,2.0,1.0,-2.16,4.0,200213.0,0.663,0.0542,0.0544,0.144,0.857,0.0,0.931
100.012,2.0,1.0,-2.392,4.0,194240.0,0.673,0.0591,0.0346,0.0558,0.902,0.000262,0.538
126.986,7.0,1.0,-4.568,4.0,231840.0,0.758,0.0117,0.034,0.0418,0.557,0.0,0.781
128.04,7.0,0.0,-3.673,4.0,175238.0,0.561,0.00383,0.0343,0.371,0.965,7.07e-06,0.304
139.994,0.0,1.0,-5.927,4.0,148486.0,0.704,0.0826,0.0475,0.0546,0.797,0.000745,0.825
144.981,10.0,1.0,-3.562,4.0,134256.0,0.838,0.345,0.0665,0.0771,0.525,1.92e-06,0.884
171.005,1.0,1.0,-5.934,4.0,200040.0,0.514,0.00146,0.0598,0.0897,0.73,9.54e-05,0.334
95.39,0.0,1.0,-4.209,4.0,174000.0,0.548,0.122,0.0465,0.335,0.816,0.0,0.557
141.02,2.0,1.0,-2.724,4.0,207853.0,0.788,0.281,0.0856,0.0424,0.859,0.0,0.822
108.966,10.0,0.0,-6.305,4.0,191822.0,0.836,0.0995,0.0656,0.335,0.743,0.0,0.722
87.981,1.0,0.0,-4.51,4.0,143901.0,0.737,0.00614,0.22,0.0486,0.846,0.0,0.546
126.041,0.0,1.0,-4.602,4.0,202246.0,0.667,0.0746,0.0906,0.197,0.75,0.000198,0.486
130.001,7.0,1.0,-3.955,4.0,287120.0,0.762,0.00776,0.0343,0.128,0.766,6.98e-05,0.442
119.966,0.0,0.0,-4.673,4.0,155589.0,0.912,0.121,0.0455,0.101,0.774,0.0127,0.632
90.03,0.0,1.0,-6.181,4.0,198082.0,0.677,0.321,0.119,0.42,0.696,0.0,0.464
114.044,6.0,0.0,-4.41,4.0,199054.0,0.746,0.0112,0.0993,0.0936,0.765,0.0,0.737
107.041,11.0,1.0,-4.652,4.0,193813.0,0.72,0.258,0.04,0.107,0.715,0.0568,0.357
104.988,9.0,1.0,-6.39,4.0,228000.0,0.588,0.00813,0.0402,0.2,0.701,0.0,0.443
94.996,8.0,1.0,-6.377,4.0,206071.0,0.756,0.182,0.0401,0.333,0.697,0.0,0.956
114.988,0.0,1.0,-7.223,4.0,269667.0,0.856,0.00801,0.0824,0.0344,0.609,8.15e-05,0.928
178.781,8.0,0.0,-6.725,4.0,137704.0,0.593,0.293,0.22,0.405,0.503,0.0,0.71
122.872,4.0,0.0,-3.758,4.0,169756.0,0.601,0.0282,0.0449,0.158,0.713,0.0,0.464
96.133,1.0,0.0,-2.881,4.0,186987.0,0.697,0.0372,0.117,0.137,0.683,0.0,0.603
140.069,5.0,1.0,-4.621,4.0,163855.0,0.697,0.137,0.034,0.28,0.875,0.0,0.774
155.932,7.0,1.0,-4.111,4.0,187108.0,0.721,0.0922,0.105,0.0817,0.769,0.0,0.915
123.045,7.0,1.0,-5.08,4.0,129817.0,0.748,0.00445,0.177,0.0413,0.841,1.33e-06,0.717
122.98,2.0,1.0,-3.424,4.0,169153.0,0.824,0.0076,0.126,0.303,0.862,0.000132,0.801
129.857,1.0,0.0,-4.057,4.0,162399.0,0.637,0.00786,0.0405,0.124,0.69,0.0,0.457
109.997,8.0,1.0,-5.187,4.0,164952.0,0.759,0.00323,0.0948,0.0788,0.459,0.0,0.695
102.004,1.0,1.0,-6.784,4.0,146471.0,0.723,0.00524,0.0792,0.367,0.772,1.15e-05,0.58
127.034,7.0,0.0,-4.541,4.0,177689.0,0.763,0.182,0.0346,0.293,0.782,7.08e-06,0.502
110.968,8.0,1.0,-3.541,4.0,208867.0,0.762,0.235,0.0286,0.123,0.701,0.000158,0.742
137.958,1.0,0.0,-5.065,4.0,181027.0,0.842,0.0427,0.0588,0.106,0.734,0.0,0.952
110.054,0.0,0.0,-5.077,4.0,160657.0,0.717,0.0018,0.0337,0.0921,0.671,2.54e-06,0.699
123.988,11.0,1.0,-4.501,4.0,184104.0,0.776,0.0297,0.117,0.103,0.808,0.000127,0.494
160.019,5.0,0.0,-4.662,4.0,232720.0,0.647,0.219,0.183,0.0908,0.822,0.0,0.962
123.97,8.0,1.0,-4.403,4.0,162604.0,0.787,0.018,0.0478,0.0374,0.833,0.00747,0.796
109.835,2.0,1.0,-4.417,4.0,162876.0,0.735,0.528,0.151,0.186,0.812,0.0,0.584
122.062,10.0,1.0,-4.021,4.0,139672.0,0.774,0.051,0.0523,0.155,0.792,0.0,0.507
128.04,6.0,0.0,-2.926,4.0,186210.0,0.758,0.00364,0.113,0.193,0.913,6.92e-05,0.658
116.947,9.0,0.0,-6.039,4.0,190960.0,0.759,0.037,0.0287,0.0945,0.54,0.0,0.75
123.849,8.0,1.0,-2.903,4.0,160766.0,0.612,0.041,0.037,0.0907,0.862,0.0,0.354
122.953,8.0,1.0,-3.158,4.0,166028.0,0.734,0.168,0.0662,0.0489,0.874,1.14e-05,0.905
113.796,5.0,0.0,-4.005,4.0,225789.0,0.668,0.0273,0.0917,0.163,0.802,0.0,0.769
123.941,11.0,0.0,-4.521,4.0,183290.0,0.794,0.0125,0.0842,0.0952,0.793,0.0,0.677
124.111,1.0,1.0,-4.878,4.0,183726.0,0.595,0.216,0.102,0.0608,0.784,0.0,0.479
135.007,2.0,1.0,-4.868,4.0,261154.0,0.461,0.0232,0.0989,0.14,0.834,1.14e-05,0.471
127.812,5.0,1.0,-8.303,4.0,200733.0,0.717,0.0846,0.0276,0.11,0.455,0.0,0.389
100.012,2.0,1.0,-2.392,4.0,194240.0,0.673,0.0591,0.0346,0.0558,0.902,0.000262,0.538
116.001,9.0,0.0,-3.709,4.0,174760.0,0.614,0.0697,0.07,0.121,0.934,0.0,0.436
123.977,7.0,1.0,-7.178,4.0,201334.0,0.814,0.167,0.221,0.101,0.628,0.0,0.677
112.985,2.0,1.0,-4.248,4.0,190306.0,0.789,0.0332,0.041,0.0876,0.711,0.0,0.753
85.026,2.0,1.0,-5.617,4.0,171360.0,0.771,0.00929,0.0553,0.0637,0.671,0.0,0.714
119.987,2.0,1.0,-7.548,4.0,206167.0,0.699,0.0317,0.0487,0.285,0.529,3.59e-05,0.121
101.956,6.0,1.0,-5.041,4.0,219947.0,0.798,0.0912,0.0442,0.0894,0.675,0.0,0.842
99.988,11.0,0.0,-4.869,4.0,214460.0,0.824,0.158,0.0473,0.077,0.697,4.11e-05,0.757
106.015,2.0,1.0,-5.994,4.0,216873.0,0.643,0.225,0.0369,0.0927,0.585,0.0,0.188
182.162,0.0,1.0,-4.105,4.0,193000.0,0.61,0.033,0.0571,0.118,0.83,0.0,0.728
98.029,6.0,0.0,-6.401,4.0,209438.0,0.824,0.69,0.0937,0.149,0.587,0.000105,0.514
82.488,11.0,1.0,-6.919,4.0,173640.0,0.731,0.125,0.0805,0.183,0.626,0.0,0.862
79.994,1.0,1.0,-6.459,4.0,161853.0,0.647,0.111,0.06,0.315,0.765,0.0,0.855
108.625,9.0,1.0,-4.613,4.0,174760.0,0.568,0.403,0.0299,0.0855,0.824,0.0,0.753
124.015,11.0,1.0,-5.084,4.0,188894.0,0.621,0.222,0.0337,0.147,0.747,0.000194,0.426
91.066,6.0,0.0,-10.778,4.0,210463.0,0.399,0.0563,0.0538,0.11,0.491,0.00089,0.151
105.949,0.0,1.0,-4.826,4.0,215203.0,0.75,0.293,0.118,0.392,0.797,0.0,0.523
151.891,7.0,0.0,-6.594,4.0,177667.0,0.815,0.223,0.0897,0.104,0.518,0.0,0.877
112.972,8.0,1.0,-4.413,4.0,167614.0,0.685,0.0695,0.0595,0.128,0.738,0.0,0.8
95.002,4.0,0.0,-5.592,4.0,153627.0,0.763,0.169,0.056,0.117,0.661,0.0,0.632
122.959,4.0,1.0,-4.439,4.0,176575.0,0.871,0.127,0.0477,0.094,0.815,6.18e-06,0.823
103.952,8.0,1.0,-7.159,4.0,228267.0,0.693,0.0151,0.0324,0.101,0.678,5.71e-06,0.404
117.003,11.0,0.0,-8.173,4.0,169011.0,0.682,0.326,0.0381,0.148,0.72,0.0,0.673
115.884,2.0,1.0,-8.026,4.0,190779.0,0.686,0.181,0.0345,0.113,0.538,3.13e-06,0.584
178.032,10.0,1.0,-6.023,4.0,211295.0,0.507,0.00711,0.0449,0.261,0.828,2.44e-05,0.489
124.001,7.0,1.0,-7.07,4.0,186515.0,0.741,0.0279,0.0349,0.0851,0.73,0.000264,0.725
86.97,7.0,1.0,-8.415,4.0,191406.0,0.727,0.0469,0.0726,0.126,0.626,2.58e-05,0.322
92.977,5.0,0.0,-8.113,4.0,197867.0,0.64,0.124,0.187,0.0802,0.648,0.0,0.548
119.932,0.0,0.0,-3.255,4.0,116750.0,0.722,0.0441,0.0475,0.0673,0.893,0.000937,0.439
96.051,1.0,1.0,-5.339,4.0,164640.0,0.769,0.66,0.0385,0.0914,0.479,0.0,0.803
123.979,4.0,1.0,-4.999,4.0,164490.0,0.654,0.00515,0.0502,0.144,0.787,0.0,0.409
104.01,4.0,0.0,-5.6,4.0,217640.0,0.585,0.204,0.0307,0.344,0.696,0.0,0.522
119.843,11.0,0.0,-5.865,4.0,164010.0,0.659,0.27,0.0644,0.187,0.615,0.0,0.193
159.702,5.0,1.0,-6.879,4.0,141050.0,0.476,0.0599,0.135,0.0785,0.594,0.0,0.314
112.011,9.0,1.0,-5.88,4.0,210000.0,0.676,0.617,0.028,0.356,0.525,0.0,0.421
149.836,0.0,0.0,-5.695,4.0,184905.0,0.758,0.16,0.0868,0.295,0.598,0.0,0.658
123.056,9.0,1.0,-3.764,4.0,182200.0,0.672,0.021,0.0397,0.323,0.855,0.0,0.646
124.009,1.0,1.0,-7.012,4.0,342613.0,0.88,0.0185,0.0505,0.0607,0.483,8.68e-06,0.827
124.041,9.0,1.0,-2.983,4.0,174215.0,0.687,0.149,0.0474,0.121,0.895,0.00592,0.686
86.919,6.0,1.0,-8.056,4.0,212093.0,0.673,0.196,0.36,0.0898,0.704,0.0,0.372
142.128,9.0,1.0,-3.671,4.0,160162.0,0.888,0.0566,0.0945,0.0653,0.778,0.0,0.774
105.049,1.0,1.0,-7.906,4.0,197947.0,0.575,0.0558,0.0439,0.0912,0.571,0.0,0.449
123.02,6.0,0.0,-5.142,4.0,174795.0,0.687,0.0121,0.0352,0.358,0.788,0.0,0.669
93.059,0.0,1.0,-7.179,4.0,169154.0,0.691,0.0289,0.0412,0.254,0.829,0.0,0.866
122.023,6.0,1.0,-4.879,4.0,169672.0,0.673,0.083,0.0496,0.1,0.729,0.0,0.675
118.997,6.0,1.0,-3.591,4.0,213436.0,0.761,0.178,0.0369,0.23,0.739,3.35e-06,0.656
122.029,5.0,0.0,-3.347,4.0,195268.0,0.665,0.0654,0.0354,0.268,0.843,0.0,0.845
105.943,10.0,1.0,-4.818,4.0,192453.0,0.737,0.269,0.0323,0.219,0.747,0.0,0.447
130.089,6.0,1.0,-4.671,4.0,183027.0,0.681,0.0748,0.0432,0.353,0.657,0.0,0.628
112.027,5.0,1.0,-8.365,4.0,203123.0,0.708,0.037,0.0291,0.17,0.598,0.0,0.698
131.906,10.0,1.0,-4.357,4.0,177372.0,0.729,0.117,0.0389,0.265,0.786,0.0,0.729
113.035,0.0,1.0,-5.721,4.0,237547.0,0.669,0.0106,0.0682,0.0968,0.832,0.0,0.7
92.875,5.0,1.0,-10.345,4.0,170640.0,0.664,0.298,0.519,0.0812,0.316,2.03e-06,0.541
126.031,2.0,0.0,-1.856,4.0,175435.0,0.733,0.0481,0.0426,0.191,0.886,1.81e-06,0.696
101.022,0.0,1.0,-3.895,4.0,178374.0,0.779,0.369,0.0344,0.124,0.705,7.91e-06,0.946
126.684,11.0,1.0,-6.319,4.0,196373.0,0.553,0.697,0.0362,0.0813,0.586,0.0,0.443
97.949,0.0,0.0,-10.278,4.0,229320.0,0.596,0.0765,0.097,0.104,0.552,0.334,0.112
158.896,10.0,0.0,-4.669,4.0,203881.0,0.676,0.0509,0.375,0.0796,0.578,0.0,0.698
89.949,6.0,0.0,-7.665,4.0,170770.0,0.632,0.549,0.243,0.2,0.686,0.0,0.329
96.133,1.0,0.0,-2.881,4.0,186987.0,0.697,0.0372,0.117,0.137,0.683,0.0,0.603
110.444,2.0,0.0,-7.273,4.0,222091.0,0.704,0.148,0.0542,0.107,0.558,0.0,0.245
100.015,5.0,1.0,-2.749,4.0,214290.0,0.687,0.191,0.0452,0.167,0.792,0.0,0.671
150.96,11.0,1.0,-9.331,4.0,242947.0,0.703,0.559,0.0417,0.0973,0.444,0.0,0.712
93.043,2.0,1.0,-3.835,4.0,200947.0,0.715,0.00351,0.0509,0.107,0.872,3.84e-05,0.748
114.145,8.0,1.0,-6.852,4.0,176320.0,0.728,0.401,0.0639,0.0616,0.415,0.0,0.455
180.274,7.0,0.0,-11.063,4.0,174192.0,0.538,0.308,0.737,0.214,0.52,0.0,0.551
150.073,1.0,0.0,-5.714,4.0,169354.0,0.652,0.74,0.0318,0.124,0.557,0.0,0.483
123.994,7.0,1.0,-15.099,4.0,275280.0,0.71,0.965,0.0534,0.0889,0.0565,0.0,0.348
144.905,10.0,1.0,-4.865,4.0,230192.0,0.621,0.332,0.0367,0.104,0.82,0.0,0.452
131.975,5.0,1.0,-6.313,4.0,226693.0,0.716,0.0991,0.117,0.0842,0.729,0.0,0.276
90.04,1.0,0.0,-5.415,4.0,253813.0,0.644,0.0209,0.0285,0.134,0.549,8.85e-06,0.167
85.043,10.0,1.0,-7.398,4.0,211467.0,0.358,0.695,0.059,0.0902,0.557,0.0,0.494
111.825,9.0,1.0,-8.467,4.0,232852.0,0.677,0.712,0.0308,0.116,0.401,0.0,0.195
102.04,5.0,0.0,-5.025,4.0,210091.0,0.69,0.253,0.0622,0.116,0.622,0.0,0.544
133.975,8.0,1.0,-5.572,4.0,218893.0,0.723,0.388,0.0392,0.087,0.504,7.4e-05,0.551
88.917,2.0,1.0,-14.567,4.0,238576.0,0.477,0.928,0.0707,0.0875,0.128,0.0,0.38
149.998,7.0,1.0,-3.781,4.0,193387.0,0.758,0.0185,0.112,0.0677,0.712,0.0,0.795
79.002,9.0,0.0,-9.69,4.0,201256.0,0.673,0.756,0.0565,0.0733,0.285,2.05e-06,0.123
176.947,6.0,0.0,-8.915,4.0,175467.0,0.407,0.656,0.174,0.0981,0.416,0.0,0.246
102.211,11.0,1.0,-7.058,4.0,162583.0,0.599,0.176,0.203,0.242,0.733,0.0,0.534
129.965,7.0,0.0,-4.63,4.0,213293.0,0.768,0.179,0.0474,0.689,0.82,0.0,0.625
89.338,9.0,1.0,-4.02,4.0,215747.0,0.442,0.128,0.146,0.129,0.83,0.0,0.578
108.003,2.0,0.0,-3.879,4.0,241693.0,0.61,0.00382,0.0253,0.125,0.683,1.79e-06,0.466
131.381,2.0,1.0,-7.242,4.0,222610.0,0.722,0.91,0.0632,0.177,0.405,2.03e-05,0.726
149.937,2.0,1.0,-9.104,4.0,230400.0,0.661,0.457,0.0803,0.128,0.44,0.0,0.352
136.245,9.0,1.0,-3.686,4.0,186813.0,0.448,0.106,0.0627,0.668,0.784,0.000108,0.236
96.057,3.0,0.0,-5.075,4.0,179449.0,0.791,0.407,0.0413,0.148,0.587,0.0,0.536
202.015,0.0,1.0,-5.545,4.0,192471.0,0.682,0.174,0.127,0.344,0.559,0.0,0.137
110.898,5.0,0.0,-8.091,4.0,191600.0,0.671,0.11,0.244,0.0825,0.314,0.0,0.296
96.042,10.0,0.0,-3.607,4.0,213160.0,0.905,0.0966,0.156,0.0403,0.783,0.0,0.804
136.506,0.0,1.0,-3.419,4.0,240280.0,0.742,0.333,0.0329,0.0964,0.883,7.51e-06,0.978
72.795,0.0,1.0,-8.648,4.0,213827.0,0.612,0.932,0.0434,0.088,0.28,0.0,0.387
